arm,case,dice,hd95_mm,gt_ml,pred_ml,gt_empty,pred_empty,spacing_x,spacing_y,spacing_z
rung1_msd_heldout,spleen_14,0.973432,1.7031,450.189,450.678,0,0,0.8515620231628418,0.8515620231628418,5.0
rung1_msd_heldout,spleen_17,0.936686,2.5,90.657,88.627,0,0,0.6132810115814209,0.6132810115814209,2.5
rung1_msd_heldout,spleen_18,0.95945,1.7846,221.122,223.663,0,0,0.9667969942092896,0.9667969942092896,1.5
rung1_msd_heldout,spleen_19,0.980325,0.7969,307.51,308.291,0,0,0.796875,0.796875,5.0
rung1_msd_heldout,spleen_2,0.971527,1.5898,305.436,312.522,0,0,0.7949219942092896,0.7949219942092896,5.0
rung1_msd_heldout,spleen_20,0.954903,2.3951,289.543,293.41,0,0,0.9335939884185791,0.9335939884185791,1.5
rung1_msd_heldout,spleen_21,0.94392,2.5,133.29,126.375,0,0,0.7265620231628418,0.7265620231628418,2.5
rung1_msd_heldout,spleen_46,0.920548,5.0,180.898,165.791,0,0,0.6328120231628418,0.6328120231628418,5.0
rung1_msd_heldout,spleen_6,0.966838,1.6,209.515,211.732,0,0,0.9199219942092896,0.9199219942092896,1.6000100374221802
